display_id,webpage_url,fulltitle,uploader,upload_date,duration_string,view_count,like_count,description,archived_at
U6-s5fEulqM,https://www.youtube.com/watch?v=U6-s5fEulqM,Full Fight！ダイス・ヴォルケードvsバルバード・ブワーズ  エンペラーNo.118 ミドル級ワンマッチ,アラカク通信,20250804,6:47,50,4,"🟣エンペラーNo.118 対戦カード


☆ミドル級ワンマッチ
🟥 ダイス・ヴォルケード
35歳 190cm ＫＢMトップチーム
【6勝3敗】
🆚
🟦バルバード・ブワーズ
29歳 193cm バルカンジム【メジャーデビュー戦】
メガトン2階級王者


#アラカク
#あらかく
#格闘技
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
U6b6DrSe9d0,https://www.youtube.com/watch?v=U6b6DrSe9d0,【緊急動画①】アラカクの説明の仕方（概要欄を是非）,アラカク通信,20221008,10:18,1330,38,"アラカクをどうすれば短く伝えることができるのか。
アラカクファミリーとの緊急会議動画です。

過去のアラカク説明動画です⬇️


アラカク知らない人にアラカク話してみた（前編）
https://youtu.be/molvOpEROH4

アラカク知らない人にアラカク話してみた（後編）
https://youtu.be/hCMMD8MEiso


アラカク知ってる人にアラカク話してみた その①
https://youtu.be/WvN2b1O8SGA

アラカク知ってる人にアラカク話してみた その②
https://youtu.be/YfdkwNaVRMs

アラカク知ってる人にアラカク話してみた その③
https://youtu.be/LFwrWUKZCYw


#アラカク
#ARAKAKU
#クロコップ
#架空",2026-05-28T20:11:42
U8B1-0FnKx8,https://www.youtube.com/watch?v=U8B1-0FnKx8,Full Fight！第7回 MAXバウトライト級トーナメント一回戦Bブロック わくvsローリングJr.,アラカク通信,20241007,6:48,56,2,"第7回MAXバウトライト級GP一回戦Bブロック

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手


☆第三試合
🟥①わく
②ワンホールショット
③27歳④177cm⑤日本MMAチーム
⑥【9勝1敗】⑦ターゲット⑧2回目
⑨元ネオマーキーズライト級王者
現ターゲットライト級王者
⑩ブルーワン
🆚
🟦 ①ローリングJr.
②人間断頭台
③28歳④186cm⑤チームハーツ
⑥【4勝2敗】⑦M・H⑧2回目
⑨元ネオマーキーズライト級王者
⑩ランダーデビル



#アラカク 
#あらかく
#格闘技
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
UAC5dnoJZNo,https://www.youtube.com/watch?v=UAC5dnoJZNo,Full Fight！きょうないvsろっこう ターゲットNo.94 ライト級ワンマッチ,アラカク通信,20240328,11:33,219,1,"ターゲットNo.94

☆ライト級ワンマッチ
🟥きょうない
25歳 167cm せみおかトレーニング
【0勝1敗】
🆚
🟦ろっこう
25歳 168cm はっとり道場
【0勝1敗】


#アラカク 
#あらかく
#格闘技 
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
UFvwlLt2prU,https://www.youtube.com/watch?v=UFvwlLt2prU,Full Fight！ゼットvsクロノ・マリーケン マウンテン・ヒーローズNo.31 ミドル級ワンマッチ,アラカク通信,20240229,12:26,32,1,"マウンテン・ヒーローズNo.31


☆ミドル級ワンマッチ
🟥ゼット
33歳 188cm RFチームクリスタル
【10勝5敗】
🆚
🟦クロノ・マリーケン
29歳 183cm チームパウルソン
【8勝6敗】


#アラカク 
#あらかく
#格闘技 
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
USuSHXozOV0,https://www.youtube.com/watch?v=USuSHXozOV0,Full Fight！アリベル・アリベラvsおとさわ　ターゲットNo.87 ミドル級ワンマッチ,アラカク通信,20210510,3:24,77,5,"ターゲットNo.87
☆ミドル級ワンマッチ
おとさわ
30歳 183cm ゴッサブC
【18勝11敗】
🆚
＊1 アリベル・アリベラ
24歳 178cm チームハンマー
【メジャー初参戦】


ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki 

#ARAKAKU
#アラカク
#架空",2026-05-28T20:11:42
UbJZUlNPoaE,https://www.youtube.com/watch?v=UbJZUlNPoaE,第6回MAXバウトライト級トーナメントFINALダイジェスト【準決勝・決勝】,アラカク通信,20220314,9:29,61,1,"第６回MAXバウトライト級トーナメント準決勝二試合と決勝のダイジェストです‼️



【荒木の架空の格闘技=ARAKAKU】

ARAKAKUが始まります。

ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki

#アラカク
#ARAKAKU
#白グローブ",2026-05-28T20:11:42
UqC4KI4QmaI,https://www.youtube.com/watch?v=UqC4KI4QmaI,【見どころ動画】第7回MAXバウトライト級GP二回戦［Aブロック第一試合］つくりはらvsランダーデビル【概要欄見て】,アラカク通信,20250115,5:54,108,6,"【ライブ告知】
まによんpresents
『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
【日程】2025年1月31日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【最大延長】21時30分
【料金】前売り予約1500円／当日2000円

⚠️アラカクの説明はありません❗️
こちら見てきたらわかりやすいです👀
⬇️
https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg

ご予約⬇️
https://t.co/6qbZtl1kDF

【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手

☆Aブロック第一試合🟥①つくりはら②ラビット拳法伝承者③25歳④174cm⑤バトン柔術⑥【5勝0敗】⑦ターゲット⑧1回目⑨元ジャパンファイトライト級王者⑩コルト・アプロー🆚🟦 ①ランダーデビル②デビル軍最強の男③35歳④174cm⑤デビル軍⑥【27勝5敗】⑦M・H⑧5回目⑨現M・Hライト級王者第5回 MAXバウトライト級トーナメント優勝⑩ブルーワン


#アラカク 
#あらかく
#格闘技 
#架空
 #クロコップ
#MMA",2026-05-28T20:11:42
V3USbpsMP-g,https://www.youtube.com/watch?v=V3USbpsMP-g,Full Fight！マルコ・フレイザーvsブライン・ジャスター エンペラーNo.116 ライト級ワンマッチ,アラカク通信,20240528,4:26,31,2,"エンペラーNo.116

☆ライト級ワンマッチ
🟥マルコ・フレイザー
31歳170cm ユーリンジム
【6勝2敗】
🆚
🟦 ブライン・ジャスター
29歳 173cm ウエスタンジム
【メジャーデビュー戦】


#アラカク 
#あらかく
#格闘技
 #架空 
#クロコップ
#MMA",2026-05-28T20:11:42
VBACVHiXAm4,https://www.youtube.com/watch?v=VBACVHiXAm4,【概要欄見て】MAXバウトスペシャルワンマッチ大会見どころ動画！おとさわvsらんちゃーすがや,アラカク通信,20250223,7:06,28,1,"【告知】
①2月27日（木）19時からこのチャンネルでアラカク試合観戦配信12でMAXバウトスペシャルワンマッチ大会をやります❗️この大会の見どころです。


② 『アラカクイズ』
【日程】2025年3月31日（土）
【会場】新宿バティオス
【開場】16時45分
【開演】17時00分
【料金】前売り予約1000円／当日1500円
アラカクのテストです！
https://tiget.net/events/380399


③まによんpresents
『アラカクライブNo.15【第７回MAXバウトライト級GP FINAL】』
【日程】2025年3月29日（土）
【会場】新宿バティオス
【開場】18時45分
【開演】19時00分
【料金】前売り予約1500円／当日2000円
アラカクの説明＆試合をパブリックビューイング！
https://t.co/rRZnmV26lo



【MAXバウトスペシャルワンマッチ大会】

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体
⑧タイトル

☆ミドル級ワンマッチ
🟥 ①おとさわ
②日本ミドル級グラップリングのエース
③34歳④183cm⑤ゴッサブジャパン
⑥【22勝15敗】⑦ターゲット 
⑧無し
🆚
🟦 ①らんちゃーすがや
②必殺レインボーフック
③29歳 ④185cm ⑤コミックファイト倶楽部
⑥【6勝1敗】⑦M・H
⑧元コミックファイトミドル級王者
　元ジャパンファイトミドル級王者

#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma",2026-05-28T20:11:42
VPw0enyucAY,https://www.youtube.com/watch?v=VPw0enyucAY,Full Fight！マルコ・フレイザーvsパット・バミューダ エンペラーNo.117 ライト級ワンマッチ,アラカク通信,20240630,10:06,203,5,"エンペラーNo.117

☆ライト級ワンマッチ
🟥マルコ・フレイザー
31歳170cm ユーリンジム
【7勝2敗】
🆚
🟦パット・バミューダ
34歳 173cm バルカンジム
【1勝2敗】


#アラカク 
#あらかく
#格闘技 
#架空 
#クロコップ
#shorts
#mma",2026-05-28T20:11:42
WGBRpkW3_-U,https://www.youtube.com/watch?v=WGBRpkW3_-U,【ステシエン・チェットvsループデビル】Full Fight！エンペラーNo.120ライト級ワンマッチ,アラカク通信,20260309,11:53,57,,"エンペラーNo.120

☆ライト級ワンマッチ
🟥ステシエン・チェット25歳 175cm カイザーアスリート【4勝2敗】
🆚
🟦ループデビル
20歳 168cm デビル軍
【メジャーデビュー戦】

#アラカク #あらかく #格闘技 #架空 #クロコップ #mma",2026-05-28T20:11:42
WTGb-0m60Sk,https://www.youtube.com/watch?v=WTGb-0m60Sk,Full Fight！ムラト・クツワvsかわかみ マウンテン・ヒーローズNo.35 ライト級ワンマッチ,アラカク通信,20241208,19:03,73,,"マウンテン・ヒーローズNo.35

☆ライト級ワンマッチ
🟥 ムラト・クツワ
31歳 176cm KBMトップチーム
【1勝2敗】
🆚
🟦かわかみ33歳 178cm 日本柔術協会【0勝3敗】


#アラカク
 #あらかく
#格闘技 
#架空
#クロコップ
#mma",2026-05-28T20:11:42
WUXl5LWpR-s,https://www.youtube.com/watch?v=WUXl5LWpR-s,Full Fight！シガー・ユーナイムvsおとさわ　ターゲットNo.89 ミドル級ワンマッチ,アラカク通信,20220618,13:20,27,1,"☆ミドル級ワンマッチ

シガー・ユーナイム
28歳190cm ワンデイジム
【メジャーデビュー戦】キラーファイト暫定王者
🆚
おとさわ
31歳 183cm ゴッサブ
【18勝12敗】



【荒木の架空の格闘技=アラカク】

アラカクが始まります。

アラカクとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki

#アラカク
#架空
#ターゲット",2026-05-28T20:11:42
WdWTMTYVh-Y,https://www.youtube.com/watch?v=WdWTMTYVh-Y,Full Fight！センサー・ファッジvsイベルト・キューミ　ターゲットNo.87 ライト級ワンマッチ,アラカク通信,20210510,3:10,83,3,"ターゲットNo.87
☆ライト級ワンマッチ
イベルト・キューミ
27歳 180cm チームカーリン
【1勝1敗】
🆚
センサー・ファッジ
28歳 174cm 寝技クラブAチーム
【1勝0敗】


ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki 

#ARAKAKU
#アラカク
#架空",2026-05-28T20:11:42
WmVEdcpQe2E,https://www.youtube.com/watch?v=WmVEdcpQe2E,アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】2025.1.31,アラカク通信,20250208,1:35:21,810,20,"配信ライブではないので映像や音声は悪いです❗️
雰囲気だけでも味わってください🙇‍♂️
次回は一緒に会場で爆発しましょう💥💣",2026-05-28T20:11:42
WvN2b1O8SGA,https://www.youtube.com/watch?v=WvN2b1O8SGA,アラカク知ってる人にアラカクのこと話してみた【その①】,アラカク通信,20210601,32:30,270,14,"☆その①はアラカクとは？アラカクを見る上で必要な知識とは？


ARAKAKUファミリーの三人に改めてアラカクを話してみました。
（みんな芸人です！！！）


ARAKAKUファミリー⬇️

ヒガ2000Twitter
https://mobile.twitter.com/higasanblack

トッキブツ太田Twitter
https://mobile.twitter.com/tokki_ota 

蟹パーティー鈴木Twitter
https://mobile.twitter.com/zuwai_suzuki 




【荒木の架空の格闘技=ARAKAKU】

ARAKAKUが始まります。

ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki

#アラカク
#ARAKAKU
#架空",2026-05-28T20:11:42
X12Ae8i8VaI,https://www.youtube.com/watch?v=X12Ae8i8VaI,打ち合わせ後ファミリーとおしゃべり！ほぼ編集無し【アラカクNEWS番外編】,アラカク通信,20260424,34:48,127,10,"アラカクファミリーとダラダラおしゃべりしました！ほぼそのままでお届けします！



アラカクの質問などこちらへ⬇️
arakakutsushin@gmail.com

件名にアラカクネーム（ラジオネーム的なの）を記入してください。無しでもいいですが！！
＊ネタのない時になるのでいつ読まれかわかりません。



【アラカク知らない人へ】
アラカクなに？って方へ！おすすめです！

①バキ童チャンネル
https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0

② ニューヨークOfficial Channel
https://youtu.be/4cccIjMPRHU?si=AiaANVELch62r9-v

③アラカク説明ありのライブ！
最初の1時間アラカクの説明してます！！ 
お笑いライブとしても最高です✨ 
 
アラカクライブNo.13
https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A 

アラカクライブNo.14
https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB 

アラカクライブNo.15
https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl


#アラカク #あらかく #格闘技 #架空 #クロコップ #mma",2026-05-28T20:11:42
XChkWjuEakU,https://www.youtube.com/watch?v=XChkWjuEakU,Full Fight！わくvsきたむら ターゲットNo.93 ライト級タイトルマッチ,アラカク通信,20231201,5:02,20,,"ターゲットNo.93

☆ライト級タイトルマッチ
🟥👑わく26歳 177cm 日本MMAチーム【7勝1敗】
🆚🟦きたむら29歳170cm vkデリンジャー【16勝4敗】


#アラカク 
#あらかく
 #格闘技
 #架空 
#クロコップ",2026-05-28T20:11:42
XYIL3UGC6BQ,https://www.youtube.com/watch?v=XYIL3UGC6BQ,Full Fight！ブレード・アローvsダイス・ヴォルケード エンペラーNo.111 ミドル級ワンマッチ,アラカク通信,20220711,4:42,32,,"エンペラーNo.111

☆エンペラーミドル級ワンマッチ
ブレード・アロー
30歳 190cm キンプロ
【1勝0敗】
🆚
ダイス・ヴォルケード
31歳 190cm ＫＢMトップチーム
【2勝1敗】",2026-05-28T20:11:42
XoGyCQOUw_E,https://www.youtube.com/watch?v=XoGyCQOUw_E,Full Fight！コルト・アプローvsマルコ・フレイザー  エンペラーNo.112 ライト級タイトルマッチ,アラカク通信,20221023,20:00,159,7,"マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会

第４試合
🔥エンペラーNo.112🔥
☆ライト級タイトルマッチ
🟥👑マルコ・フレイザー
30歳 170cm ユーリンジム
【5勝1敗】
🆚
🟦コルト・アプロー
36歳 175cm マジシャンズA
【18勝10敗】


#アラカク
#ARAKAKU
#架空
#クロコップ",2026-05-28T20:11:42
YGdML5_nUHE,https://www.youtube.com/watch?v=YGdML5_nUHE,ターゲットNo.92&エンペラーNo.113の全KO一本集【全試合FINISH記念】,アラカク通信,20230619,9:48,97,6,"ターゲットNo.92、エンペラーNo.113全試合FINISHとゆうことで特別にまとめました！！


🔥ターゲットNo.92対戦カード🔥

☆ライト級ワンマッチ
🟥スペイラ
48歳 173cm RFチームスペイラ
【1勝2敗】
🆚
🟦ろっこう
24歳 168cm はっとり道場
【メジャーデビュー戦】


☆ライト級ワンマッチ
🟥だいな
22歳 177cm ターゲットPJしんたくチーム
【1勝1敗】
🆚
🟦レーサー・ガルシア
18歳 178cm セイバーズ
【デビュー戦】


☆ライト級ワンマッチ
🟥ハリス・オルビック
39歳 175cm チームリクター 
【26勝16敗】
🆚
🟦センサー・ファッジ
30歳 174cm チームフラッシュ
【3勝1敗】


☆ミドル級ワンマッチ
🟥ビル・ジャガー
40歳 184cm ジャガーグランド
【13勝12敗】
🆚
🟦シガー・ユーナイム
29歳 190cm ワンデイジム
【2勝1敗】


☆ミドル級ワンマッチ
🟥おとさわ
32歳 183cm ゴッサブジャパン
【19勝14敗】
🆚
🟦 アリベル・アリベラ
26歳 178cm チームハンマー
【1勝1敗】


🔥エンペラーNo.113対戦カード🔥

☆ミドル級ワンマッチ
🟥レイ・ガシーオ
34歳 186cm サイクロンジム
【2勝2敗】
🆚
🟦ダートソン
23歳 182cm チーム・ボイス
【0勝2敗】


☆ライト級ワンマッチ
🟥さくらい
35歳 180cm VKデリンジャー
【8勝7敗】
🆚
🟦クレイエル・アビソカ
26歳 174cm テスジム
【メジャーデビュー戦】


☆ライト級ワンマッチ
🟥ゆめろう
28歳 173cm ゴッサブジャパン
【5勝2敗】
🆚
🟦ステシエン・チェット
22歳 175cm カイザーアスリート
【メジャーデビュー戦】


☆ライト級ワンマッチ
🟥ナパーム
38歳 167cm チームナパーム
【14勝11敗】
🆚
🟦パット・バミューダ
33歳 173cm バルカンジム
【0勝1敗】エンペラーは初参戦


☆ライト級ワンマッチ
🟥ブルーワン
26歳 178cm ブルーワンジム
【15勝5敗】
🆚
🟦コルト・アプロー
③37歳 175cm マジシャンズ
【18勝11敗】


#アラカク 
#ARAKAKU 
#格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
YJwpaN--r-c,https://www.youtube.com/watch?v=YJwpaN--r-c,まによんpresents!!アラカクライブ-秋の陣-,アラカク通信,20231005,1:49:17,364,17,"9月30日（土）まによんpresentsアラカクライブ-秋の陣-のライブ模様です！
ほぼノーカットです。
来れなかった方是非‼️

#アラカク 
 #格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
YLKt9WT9ZWk,https://www.youtube.com/watch?v=YLKt9WT9ZWk,Full Fight！アイス・トロンvsストライン・カーン マウンテン・ヒーローズNo.28 ライト級ワンマッチ【ストライン・カーン引退試合】,アラカク通信,20221023,9:38,518,20,"マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会

第５試合
🔥マウンテン・ヒーローズ🔥
☆ストライン・カーン引退試合
ライト級ワンマッチ
🟥ストライン・カーン
46歳 173cm チームストライン
【30勝18敗】
🆚
🟦 アイス・トロン
45歳 173cm パーフェクトジム
【44勝13敗】


#アラカク
#ARAKAKU
#架空
#クロコップ",2026-05-28T20:11:42
YLiAwvelzBM,https://www.youtube.com/watch?v=YLiAwvelzBM,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第一試合］ランダーデビルvsキマイラの見どころ動画,アラカク通信,20240909,7:51,95,5,"🚨アラカクライブ（勉強用）⬇️
https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8


⚠️アラカクライブ詳細、チケット情報🎫
『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』
【日程】2023年9月27日（金）
【会場】新宿ハイジアV1
【開場】19時15分
【開演】19時30分
【料金】前売り予約1500円／当日2000円
説明一切無し！試合を見るだけのアラカクだ！アラカク！！
ご予約⬇️
https://t.co/KtxjLNt7a2

🔥見どこの試合🔥
☆第7回MAXバウトライト級GP
［Aブロック第一試合］
🟥①ランダーデビル
②デビル軍最強の男
③35歳④174cm⑤デビル軍
⑥【26勝5敗】⑦M・H⑧5回目
⑨現M・Hライト級王者
第5回 MAXバウトライト級トーナメント優勝
⑩ブルーワン
🆚
🟦①キマイラ
②ケンカ幻獣
③26歳④170cm⑤チームボイス
⑥ 【6勝5敗】 ⑦M・H⑧2回目
⑨なし
⑩くわしお

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手


⚡️おすすめ試合⚡️
🟥ランダーデビル⬇️
https://youtu.be/vovIkSVMlRk?si=6GOzQBAXzKjaZH94

🟦キマイラ⬇️
https://youtu.be/v8KuRvJahzA?si=83yqnK3VvD8bJKiz


#アラカク 
#あらかく
#格闘技
 #架空 
#クロコップ
#MMA",2026-05-28T20:11:42
YOUvqZjbhTY,https://www.youtube.com/watch?v=YOUvqZjbhTY,Full Fight！【煽り付き】エリートスピリッツミドル級GP決勝Ｂ　オーロラデビルvsエス・ガリオン,アラカク通信,20250806,14:58,247,9,"🟨エリートスピリッツミドル級 決勝


🟥オーロラデビル
24歳 188cm デビル軍
【7勝0敗】バトルモード
🆚
🟦エス・ガリオン
22歳 191cm チームセイバー
【5勝0敗】ネオマーキーズ


#アラカク
#あらかく
#格闘技
#架空
#クロコップ
#mma",2026-05-28T20:11:42
YbuH3Hm-HLA,https://www.youtube.com/watch?v=YbuH3Hm-HLA,アラカクラジオ【粗塩】Vol.１,アラカク通信,20220419,27:53,84,1,"アラカクの上級者向けラジオです！


【荒木の架空の格闘技=ARAKAKU】

ARAKAKUが始まります。

ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki

#アラカク
#ARAKAKU
#ウォーターボーン",2026-05-28T20:11:42
YfdkwNaVRMs,https://www.youtube.com/watch?v=YfdkwNaVRMs,アラカク知ってる人にアラカクのこと話してみた【その②】,アラカク通信,20210602,20:29,144,7,"☆その②はアラカクの団体の話！！


ARAKAKUファミリーの三人に改めてアラカクを話してみました。
（みんな芸人です！！！）


ARAKAKUファミリー⬇️

ヒガ2000Twitter
https://mobile.twitter.com/higasanblack

トッキブツ太田Twitter
https://mobile.twitter.com/tokki_ota 

蟹パーティー鈴木Twitter
https://mobile.twitter.com/zuwai_suzuki 




【荒木の架空の格闘技=ARAKAKU】

ARAKAKUが始まります。

ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊

ARAKAKU note
https://note.com/xyz1090

ARAKAKU Twitter
https://mobile.twitter.com/ARAKAKU1



ケイダッシュステージ所属の芸人でもあります。
【クロコップ】
にんじゃりばんばん⬇️
https://youtu.be/IY1WaJ22vP0
空手家の子⬇️
https://youtu.be/RSdWBnQvynU

クロコップ荒木Twitter
https://mobile.twitter.com/@crocoparaki

#アラカク
#ARAKAKU
#架空",2026-05-28T20:11:42
Yk6iXhO8GdM,https://www.youtube.com/watch?v=Yk6iXhO8GdM,2月29日21時から試合観戦配信！！！マウンテン・ヒーローズNo.31見どころ&告知【概要欄見て】,アラカク通信,20240227,14:47,56,5,"・アラカクライブやります‼️
【まによんpresents アラカクNo.11 開幕戦】
3/29(金)
開場18:45
開演19:00
新宿ハイジアV1
前売¥1,500／当日¥2,000
予約⬇️
https://t.co/CsUWjjbXX3


・マウンテン・ヒーローズNo.31対戦カード
（2月29日21時からこのチャンネルで試合配信）


☆ライト級ワンマッチ
🟥かわかみ32歳 178cm 日本柔術協会【0勝2敗】
🆚
🟦ヨルセン・バクダリア27歳170cm ユーリンジム【0勝2敗】


☆ライト級ワンマッチ
🟥ローリングjr 27歳 186cm チームハーツ【2勝2敗】
🆚
🟦ジョン・バレー38歳 170cm サイクロンジム
【2勝3敗】


☆ライト級ワンマッチ
🟥 くわしお30歳 172cm カイザーアスリート【9勝6敗】
🆚
🟦ビクトル・ナッカー27歳 170cm チーム・ボークン【1勝1敗】


☆ライト級ワンマッチ
🟥イスカン・アステ
32歳 172cm RFチームクリスタル
【2勝0敗】
🆚
🟦ダブド・ガブリシャン
26歳 175cm ブラックタワー
【2勝0敗】


☆ミドル級ワンマッチ
🟥ゼット33歳 188cm RFチームクリスタル【10勝5敗】
🆚
🟦クロノ・マリーケン29歳 183cm チームパウルソン【8勝6敗】


#アラカク 
#あらかく
#格闘技
 #架空 
#クロコップ",2026-05-28T20:11:42
Ylxlp33N0GA,https://www.youtube.com/watch?v=Ylxlp33N0GA,Full Fight！かぶとvsつくりはら ターゲットNo.93 ライト級ワンマッチ,アラカク通信,20231201,4:19,19,1,"ターゲットNo.93

☆ライト級ワンマッチ
🟥かぶと35歳 163cm ターゲットプロジェクトチーム【11勝11敗】
B1ライト級王者
🆚
🟦つくりはら
24歳 174cm バトン柔術
【メジャーデビュー戦】
元ジャパンファイトライト級王者


#アラカク 
#あらかく 
#格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
YmvoNL5nd58,https://www.youtube.com/watch?v=YmvoNL5nd58,Full Fight！トルー・パルドレスvsオーシューワイルド  マウンテン・ヒーローズNo.36 ミドル級ワンマッチ,アラカク通信,20250527,8:01,150,7,"試合配信⬇️
https://www.youtube.com/live/zzJGGlHY_no?si=LjxeL2U488KPNQ3o


マウンテン・ヒーローズNo.36
☆ミドル級ワンマッチ
🟥トルー・パルドレス
27歳 190cm マジシャンズ
【4勝4敗】
🆚
🟦 オーシューワイルド
26歳 184cm  チームオーシュー
【メジャーデビュー戦】


#アラカク
#あらかく
#格闘技
 #架空
#クロコップ
#mma",2026-05-28T20:11:42
YsyzTs9p7uo,https://www.youtube.com/watch?v=YsyzTs9p7uo,Full Fight！第7回 MAXバウトライト級トーナメント二回戦Bブロック コルト・アプローvsブルーワン,アラカク通信,20250210,7:04,164,3,"第7回MAXバウトライト級GP二回戦Ｂブロック

🚨①名前②キャッチコピー
③年齢④身長⑤所属ジム
⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手


☆Ｂブロック第一試合
🟥①コルト・アプロー
②連覇を狙うホワイトバイパー
③39歳④175cm⑤マジシャンズ
⑥【21勝12敗】⑦エンペラー⑧5回目
⑨元エンペラーライト級王者
第6回 MAXバウトライト級トーナメント優勝
⑩ランダーデビル
🆚
🟦①ブルーワン
②皇帝ビッグウェーブ
③28歳④178cm⑤エキサイトクラス
⑥【17勝5敗】⑦エンペラー⑧5回目
⑨現エンペラーライト級王者
⑩イスカン・アステ


#アラカク
#あらかく
#格闘技 
#架空 
#クロコップ
#mma",2026-05-28T20:11:42
ZEUnUFd2xjc,https://www.youtube.com/watch?v=ZEUnUFd2xjc,Full Fight！きょうないvsつおし ターゲットNo.93 ライト級ワンマッチ,アラカク通信,20231201,20:01,22,1,"ターゲットNo.93

☆ライト級ワンマッチ
🟥きょうない
25歳 167cm せみおかトレーニング
【メジャーデビュー戦】
現ネオマーキーズライト級王者
🆚
🟦つおし
33歳170cmチームドタバタ
【メジャーデビュー戦】
バトルモードライト級王者


#アラカク 
#あらかく 
#格闘技 
#架空 
#クロコップ",2026-05-28T20:11:42
